"ID", "Name", "P-pivot,R-repeat", "Colors", "Threadcount"
3650, "Bank of Scotland 2000 Corporate Tartan", P, "BN=14283CBLUE GREY;DR=880000DARK RED;MY=D09800M YELLOW;NB=003C64NAVY BLUE;BB=3850C8OLD BLUE;RB=1C0070ROYAL BLUE;HT=501400HUNTING BROWN;", "BB128RB6BN8DR10BN16NB24BB6NB8BB4MY2.BB128RB6BN8DR10BN16HT24BB6HT8BB4MY2BB4HT8BB6HT24BN16DR10BN8RB6"
1743, "Bannockbane Trade Tartan", P, "DT=441800DARK BROWN;LT=A08858LIGHT BROWN;O=D87C00ORANGE;W=E0E0E0WHITE;", "LT4O4LT30W20O2DT30O4DT4"
27, "Bannockbane Trade Tartan", P, "B=2C2C80BLUE;LB=2888C4LIGHT BLUE;W=E0E0E0WHITE;", "B4LB4B30LB2W20LB30B4LB4"
665, "Bannockbane Blue Trade Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K8Y4K26Y2W16A26Y4A8"
909, "Bannockbane Hunting Trade Tartan", P, "T=604000BROWN;G=006818GREEN;W=E0E0E0WHITE;", "G4T4G30T2W2G30T4G4"
3653, "Bannockbane Navy Fashion Tartan", P, "FG=A07C58FADED GREEN;LDR=980044LINDSAY;RB=1C0070ROYAL BLUE;W=E0E0E0WHITE", "B6LDR4RB60LDR2W36FG60LDR4FG6"
1607, "Barbecue Plaid Tartan", P, "K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R2K2R2K2R2K28W16R4K4Y4"
2489, "Barbour Corporate Tartan", P, "R=C80000BASIC RED;K=101010BLACK;CW=FCFCFCCLEAR;Y=E8C000GOLD;LT=6C6044LIGHT BROWN;DT=441800DARK BROWN;", "LT8Y4LT42DT22CW4K40R6"
1879, "Barclay Dress Clan Tartan", P, "K=101010BLACK;W=E0E0E0WHITE;Y=E8C000YELLOW;", "W8Y48K48Y8"
705, "Barclay Hunting Clan Tartan", P, "DB=202060DARK BLUE;G=006818GREEN;R=C80000RED;", "G2DB32G32R2"
10671, "Barkway Wedding 2012 Name Tartan", P, "R=B62531SCARLET;W=E5E0D2MUTED WHITE;G=124B24OLD GREEN;BG=052F14BOTTLE GREEN;K=1C1714BLACK;N=3F4441CHARCOAL GREY;", "G6BG4G4BG32G4BG4G4BG4G8N8K4N4K4N4K48R4K4W6"
2244, "Barnes Family Tartan", P, "RB=1C0070ROYAL BLUE;G=006818GREEN;DR=880000DARK RED;MY=D09800M YELLOW;K=101010BLACK;LN=C0C0C0LIGHT GRAY;SB=A8ACE8SKY BLUE;PH=6C0070HEATHER;", "RB40K6RB6K6RB6K32G6MY6G24DR4"
6005, "Baru Weavers Tartan", P, "P=780078PURPLE;W=E0E0E0WHITE;G=006818GREEN;LP=B468ACMAUVE;DG=003820DARK GREEN;", "P46DG16P46DG70W10"
10628, "Baseggio Name Tartan", P, "B=5F749CBALMORAL BLUE;Y=E0A126GOLD;W=F9F5EFPEROXIDE WHITE;G=649848ROSS GREEN;R=CA2625BRIGHT SCARLET;DB=041B67ILLINOIS NAVY", "B16DB24G4W4R4DB24B16DB8Y4DB4Y4DB4Y4DB8Y12DB12"
6006, "Bath Fashion Tartan", P, "", ""
5768, "Batten of Argyll Clan Tartan", P, "DP=440044DARK PURPLE;R=C80000RED;HG=285800HUNTING GREEN;P=780078PURPLE;DG=003820DARK GREEN;K=101010BLACK;MP=9C68A4MAUVE;DR=880000DARK RED;OG=5C6428OLIVE GREEN;G=006818GREEN;", "P10K2OG10DP30DG30G56K4R8"
3664, "Baxter Clan/Family Tartan", R, "K=101010BLACK;CW=FCFCFCCLEAR;DR=880000DARK RED;FSB=4468A4FS BLUE;G=006818GREEN;MY=D09800M YELLOW;", "FSB8G64K4FSB8K4MY16K4MY16K4FSB8K4DR64CW8DR64K4FSB8K4MY16K4MY16K4FSB8K4G64"
175, "Baxter Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "A2G32K2A4K2Y86K2A4K2R32W4"
106, "Bean Hunting Clan Tartan", P, "DB=202060DARK BLUE;DG=003820DARK GREEN;RB=1C0070ROYAL BLUE;S=C8002CSCARLET;", "RB6DG41DB20S15DG41S15DB6"
6799, "Bear Corporate Tartan", R, "SW=F0E8D0SOFT WHITE;DW=B0B0B0GRAY;ET=744000EARTH;FG=A07C58FAWN;OO=D07C00ORANGE;CW=FCFCFCBRIGHT WHITE;K=101010BLACK;Y=F0C800YELLOW;OT=603800DARK BROWN;", "K2DW4K2OT48FG4OT4FG24OT8OO8Y8SW8CW8DW8K8FG24OT4FG4OT48"
545, "Beatrice Princess.. (Hunting) Royal Family Tartan", P, "K=101010BLACK;DB=202060DARK BLUE;G=006818GREEN;R=C80000RED;RB=1C0070ROYAL BLUE;Y=E8C000YELLOW;", "RB10R5G5R5G60RB13G10DB67G5K5G5K5G13Y10"
7039, "Beckett Beaumont Artifact Tartan", P, "W=E4E4E4WHITE;AK=141010ANC BLACK;OT=403828OLIVE BROWN;R=C80000RED;HG=405C34HUNTING GREEN;DBG=204844DARK TEAL;", "W108DBG14W38AK10W16HG16W16HG32AK16OT16W42R22HG14DBG22HG16W14"
6007, "Bedford Check Weavers Tartan", P, "DN=5C5C5CDARK GREY;LB=2888C4LIGHT BLUE;K=101010BLACK;N=888888GREY;", "LB4K8N12LB6"
10723, "Begg (Scarfskerry) Name Tartan", P, "LP=723392LIGHT PURPLE;P=421162PURPLE;G=005020GREEN;LG=379404LIGHT GREEN;B=020660BLUE;LB=180972LIGHT BLUE;DB=050738DARK BLUE;", "LP4G30B12LG3DB2LB3DB26P4DB2"
3672, "Belfrage Swedish Family Tartan", P, "WB=000048BLUE;WG=004028GREEN;WS=C80000SCARLET;MY=C8A050MEDIUM YELLOW;WT=3C0014BROWN;W=C8C8C8WHITE;NN=646464MEDIUM GREY;P=64008CPURPLE;", "WB44NN10WT18WG28WB20MY4"
1489, "Bell Family Tartan", P, "AG=00643CANC GREEN;K=101010BLACK;R=C80000RED;SB=A8ACE8SKY BLUE;Y=E8C000YELLOW;", "R6AG4K18SB4K4SB48Y4SB4Y2"
10715, "Bell Rock Lighthouse 200th Anniv Commemorative Tartan", P, "R=FF0000BRIGHTSCARLET;DR=810519DARKRED;K=000000BLACK;DB=202C54DARKBLUE;B=58607EBLUE;W=FFFFFFWHITE;", "R6DR8K4DR2K32DB62B4DB8B16W12"
370, "Bell Southern Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;", "B8K8W8K8W8R8K8"
6500, "Ben Lomond Fashion Tartan", P, "K=1E1A10BLACK;W=E0E0E0WHITE;G=3A5134GREEN;B=2D5C71BLUE;", "W6G5K6G42B42K5B5K5"
10222, "Bennett, John Paul Personal Tartan", P, "R=C80000RED;W=E0E0E0WHITE;G=006818GREEN;DN=74787CDARK GREY;N=888888GRAY;K=101010BLACK;T=604000BROWN;", "R4DN36K4DN6K40T60W4"
5735, "Benyon Welsh Name Tartan", P, "K=101010BLACK;DB=202060DARK BLUE;DG=003820DARK GREEN;HG=285800HUNTING GREEN;Y=E8C000YELLOW;", "K4Y2HG7DB11Y1DB11HG7DB4HG3DB6K1DB6HG3K1DB22.K24Y4DG12DB24Y1DB24DG12DB5DG3DB6K4DB6DG3K2DB32K2DG3DB6K4DB6DG3DB5DG12DB24Y1DB24DG12Y4K12"
696, "Bermuda Plaid District Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "A16B4A16G24B24R16A66"
2011, "Berwick District Tartan", R, "K=101010BLACK;G=006818GREEN;N=888888GREY;LB=2888C4LIGHT BLUE;O=D87C00ORANGE;R=C80000RED;", "LB8R16K10G4K8G4K10N76O10G4O8G4O10R16"
2428, "Bethune Name Tartan", R, "LB=2888C4LIGHT BLUE;G=006818GREEN;W=E0E0E0WHITE;YY=FCCC00YELLOWBASIC;K=101010BLACK;XR=C80000BASIC RED;B=2C2C80BLUE;", "LB8B72YY16K20YY4K4W4K8G32XR24K4XR12W4XR12K4XR24G32K8W4K4YY4K20YY16B72"
6953, "Bhoyrub Clan/Family Tartan", P, "DY=E8C000GOLD;R=C80000RED;BL=1474B4BALMORAL BLUE;P=780078PURPLE;G=006818GREEN;W=E0E0E0WHITE;NB=003C64NAVY BLUE;K=101010BLACK;", "W6NB48K6NB6K24NB6G12R14NB6DY6G6NB40"
10728, "Binder Wedding (Personal) Name Tartan", P, "PG=86C67CPALE GREEN;B=0000CDBLUE;K=101010BLACK;W=FFFFFFWHITE;Y=FFE600YELLOW", "G2B2K2B60K60W4B10Y2"
2157, "Birch Family Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;P=780078PURPLE;S=C8002CSCARLET;W=E0E0E0WHITE;", "W6K2A36K20S4K20G46P8G6"
10594, "Bird Family Tartan", P, "B=414C6CBALMORAL BLUE; LB=738182PASTEL BLUE; G=486934ROSS GREEN; Y=7C7D5DYELLOW SAGE GREEN; W=FFFFFFPEROXIDE WHITE;", "W6B38W2LB34Y22G20W2B6W2"
658, "Birral Burrell Clan Tartan", P, "A=5C8CA8AZURE;G=006818GREEN;P=780078PURPLE;R=C80000RED;LR=D05054ROSE;W=E0E0E0WHITE;", "P32W4R16LR8P4LR8R16W4G64W4P16A8W4A8P16W4R130"
1087, "Birse Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "K8G32K28Y6B32R8"
1478, "Bisset Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R12G24K8G8K4Y4G8B12W4"
2761, "Black Clan/Family Tartan", P, "K=101010BLACK;GO=BC8C00DARK GOLD;DR=880000DARK RED;LN=C0C0C0LIGHT GRAY;YY=FCCC00YELLOW-BASIC;MY=D09800M YELLOW;", "MY4K34LN12K4DR12K34"
2042, "Black and White Corporate Tartan", R, "K=101010BLACK;N=888888GREY;R=C80000RED;W=E0E0E0WHITE;", "K38N12K6N30W6N24W18N6W40N6W40K38R8K10W6"
3333, "Black Camel Tartan", P, "white W=E0E0E0WHITE;
 black K=101010BLACK;", "K6W6K4W12K320"
5815, "Black Hills (South Dakota) American Corporate Tartan", P, "K=101010BLACK;B=2C2C80BLUE;DY=E8C000GOLD;HG=285800HUNTING GREEN;R=C80000RED;W=E0E0E0WHITE;WG=408060WTHRD GREEN;", "K4DY4K18B14K4R28WG28W4B6"
6183, "Black Isle Corporate Tartan", P, "K=000000;N=8E8E8E;", "K96N44K20N20K4N8"
6622, "Black Scottish National Tartan", P, "K=080808;W=E0E0E0WHITE;L=928D89;G=534E4B;P=58486C;", "P6K2L14K14G14K2G6K2G14K14L2P2L2W2L16"
3193, "Black Shadow Fashion Tartan", P, "B=323232;K=080808;", "B18K6B34K12B8K8B24K6B24K6B14"
10119, "Black Spirit Fashion Tartan", P, "K=010204BLACK;N=121617DARKGREY;", "K6N90K6N8K26N8K34"
207, "Black Watch Regimental Tartan", P, "K=101010BLACK;DB=202060DARK BLUE;DG=003820DARK GREEN;", "DB22K2DB2K2DB2K16DG16K2DG16K16DB16K2DB2"
2201, "Black Watch (Large sett) Regimental Tartan", P, "DB=202060DARK BLUE;DG=006818GREEN;K=000000BLACK;", "DB22K2DB2K2DB2K16DG16K2DG16K16DB16K2DB2"
2200, "Black Watch (Miniature) Regimental Tartan", P, "K=101010BLACK;DB=202060DARK BLUE;G=006818GREEN;", "K2G12K6DB2K2DB2K2DB24"
1965, "Black Watch Dress Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;W=E0E0E0WHITE;", "B20K4B4K4B20K18G22K6G22K20W6B8W30B4W8B4W30B8W6K20B20K4B4K4B20"
10703, "Blackburn Appalachian Hunting Name Tartan", P, "G=124B24CELTIC GREEN;K=120A01BLACK;Y=F9C75CBRIGHT YELLOW;R=DD1212SCARLET;", "G14K4G14Y2K4Y2K20Y6R20Y6K20Y2G22K4G6K4"
1230, "Blackcraig Family Tartan", P, "K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;", "K20W20K20W20K20W20R6W12K6W6K6W6K6W6K6"
6711, "Blackdown Hills Corporate Tartan", P, "KR=C85858TERRA COTTA;WW=F8F8F8WILSON WHITE;R=C80000RED;DB=202060DARK BLUE;O=D87C00ORANGE;GN=406054GREEN GREY;K=101010BLACK;BN=34506CBLUE GREY;", "K32BN32O8BN32KR32DB32WW8"
1881, "Blackstock Dress Family Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "Y8G28K24R48K4R4Y8"
1120, "Blackstock Hunting Family Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "K8G4Y4G48K24R28K8"
416, "Blair Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B12R4B40K32G40R4G12"
483, "Blair Dress Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B4R4B32K12G32R4G4R4G32K12W40R4W4"
443, "Blairlogie or Blair Athol District Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;", "B4R2B20G6B10G50K2G2W6G2K2G50B10G6B20R6K40"
2221, "Blairmore Corporate School Tartan", P, "BE=003478MUTED BLUE;BG=0C5454BLUEGREEN;R=8C0000RED;Y=C88C00YELLOW;W=C8C8C8WHITE;XT=3C2010BROWN;", "BE68W8BE8R8BE8XT48BG64Y12"
2321, "Blais Family Tartan", R, "K=101010BLACK;B=2C2C80BLUE;T=604000BROWN;N=888888GREY;Y=E8C000YELLOW;DN=787878DARK GREY;ASR=CC4438SCARLET OLD;", "ASR8N4K2ASR20K2N4K2B6T2Y2B40Y2T2B6K2N4K2ASR20K2N4"
1420, "Blue Family Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;DB=202060DARK BLUE;R=C80000RED;W=E0E0E0WHITE;", "R4B22R6B22A24DB20W4"
7849, "Blue (Plain colour) Tartan", P, "B=2C2C80BLUE;", "B60"
7001, "Blue Spirit Fashion Tartan", P, "K=1E1A10BLACK;W=E0E0E0WHITE;B=1B056ABLUE;", "W2B4K4B80K34B6K24B6"
10194, "Bodog Corporate Tartan", P, "DR=880000DARK RED;K=101010BLACK;", "K120DR2K160"
6889, "bodog.com Corporate Tartan", R, "LN=C0C0C0LIGHT GRAY;K=101010BLACK;XR=C80000BASIC RED;", "XR6K50XR50K20LN6K20XR50K50"
2229, "Bon Accord Corporate Com Tartan", R, "CW=FCFCFCCLEAR;NB=003C64NAVY BLUE;R=C80000RED;", "R6NB50R6NB6R34CW6R12CW6R34NB6R6NB50"
285, "Bonner (Bonnar) Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B24K4B4K4B4K24R6K4R10G20R6K2R26"
1450, "Bonnie Brae Corporate Tartan", P, "BR=B03000BRICK RED;DB=202060DARK BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R6DB3Y3BR32DB24G32Y3G3Y3G3Y6"
816, "Borthwick Family Tartan", P, "K=101010BLACK;SCR=A00048CRIMSON;G=006818GREEN;N=888888GREY;", "G24K4SCR24K6N24K32N24K6SCR12"
820, "Borthwick Dress Artifact Tartan", P, "K=101010BLACK;SCR=A00048CRIMSON;G=006818GREEN;W=E0E0E0WHITE;", "G14K2SCR14K2W14K20W14K4W8"
6359, "Boswell Dress Personal Tartan", R, "K=101010BLACK;W=E0E0E0WHITE;R=C80000RED;B=2C2C80BLUE;", "B16W26R6W4K10W4R6W26"
2119, "Boucherville (Tartan de..) District Tartan", P, "B=2C2C80BLUE;G=006818GREEN;N=888888GREY;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B12N4G4N4G4W8N10Y4G40"
2118, "Boucherville Formal District Tartan", P, "B=2C2C80BLUE;G=006818GREEN;N=888888GREY;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G1N4B4N4B4W8N10Y4W40"
434, "Bowie (Dalgety) Family Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;UT=480800UMBER;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B16R4B6R8B26W4UT26W4G26R8G8Y4G16"
1796, "Bowling Irish Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;DY=E8C000GOLD;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "W2B28Y6K12G4K4W4K4G16DY12K4DY6W4"
1819, "Boyd Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "W4K4R4G4R48K24B4K4B4K4G24Y4"
10735, "Bradwell, Amy Name Tartan", P, "W=E5E0D2MUTED WHITE;DR=86264DMAGENTA;R=CA2625BRIGHT SCARLET;B=5F749CBALMORAL BLUE;Y=E0A126GOLD;N=CCBAAFMORNING GREY;", "R8N6DR4W8DR4W6DR8W6DR12W4DR16W4DR12W4B8Y6"
1628, "Braemar Castle Corporate Tartan", P, "K=101010BLACK;DT=441800DARK BROWN;LT=A08858LIGHT BROWN;R=C80000RED;Y=E8C000YELLOW;", "R104K10Y10K16LT10DT10K4R12K2Y4"
908, "Braemar House Corporate Tartan", P, "T=604000BROWN;G=006818GREEN;LG=289C18LIGHT GREEN;OG=5C6428OLIVE GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G6T4LG24OG24W2G2Y6"
1741, "Braemar or Blair Atholl Trade Tartan", P, "K=101010BLACK;T=604000BROWN;LT=A08858LIGHT BROWN;W=E0E0E0WHITE;", "LT4K4LT44K4LT20K4T12K20W8T4"
1449, "Braken Tartan", P, "B=2C2C80BLUE;DB=202060DARK BLUE;R=C80000RED;Y=E8C000YELLOW;", "R12B10Y78DB11Y8DB15R6DB27Y20"
1884, "Brandon Manitoba Trade Tartan", P, "K=101010BLACK;DY=E8C000GOLD;G=006818GREEN;W=E0E0E0WHITE;Y=E8C000YELLOW;", "Y10K3G35W3K35DY83"
10666, "Brave for Men Fashion Tartan", P, "LN=778899PEBBLE;DN=3D3D3DCHARCOAL;T=906C5AMOORLAND;K=101010BLACK;", "K5T5K5T34DN33K6DN5LN2"
2185, "Braveheart Commemorative Tartan", P, "K=101010BLACK;B=2C2C80BLUE;DG=003820DARK GREEN;P=780078PURPLE;R=C80000RED;W=E0E0E0WHITE;", "K60B6K8P4K4P4K4DG20R12K4R6W4"
2236, "Braveheart - Warrior (dress) Universal Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;WW=FCFCFCWILSON WHITE;", "K8R8WW6R18G30WW6K6WW6K6WW20B12WW84"
2231, "Braveheart Warrior Corporate Tartan", R, "K=101010BLACK;DG=003820DARK GREEN;DP=440044DARK PURPLE;DR=880000DARK RED;LN=C0C0C0LIGHT GRAY;RB=1C0070ROYAL BLUE;", "K96RB8K12DP4K4DP8K4DG20DR8K4DR8LN4DR8K4DR8DG20K4DP8K4DP4K12RB8"
2237, "Braveheart -Warrior (hunting) Universal Tartan", P, "DB=202060DARK BLUE;DR=880000DARK RED;G=006818GREEN;", "G12DB8G160DB4G8DB4G36DR16G12DR8"
7245, "Brehat Personal Tartan", P, "W=E0E0E0WHITE;G=006818GREEN;B=2C2C80BLUE;K=101010BLACK;P=780078PURPLE;R=C80000RED;", "W2G50B50W14K14P3B6W6R6P4G30"
3902, "Breton District Tartan", P, "K=101010BLACK;B=2C2C80BLUE;LG=289C18LIGHT GREEN;W=E0E0E0WHITE;", "W8K54W16K8W16K8W16B22LG12"
10607, "Brian Boru 2014 Commemorative Tartan", P, "Y=E7BE00GOLDEN YELLOW;N=808080MID GREY;R=DC0000RED;K=101010BLACK", "R8N4R48K2N16R4N2R4N8R4N2R4N32Y4N2Y8"
1680, "Brides Plaid Artifact Tartan", P, "A=5C8CA8AZURE;B=2C2C80BLUE;G=006818GREEN;P=780078PURPLE;R=C80000RED;LR=D05054ROSE;W=E0E0E0WHITE;", "R8W2A4P8W2G4B16W2P4A4W2A4P4W2P32W2P12W2P12W2P32W2P4A4W2A4P4W2R16LR12W2"
808, "British Columbia District Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "G8K4G16A16Y4A16R16K4R16A8R16W4"
2324, "British Energy Corporate Tartan", P, "K=101010BLACK;P=780078PURPLE;SB=A8ACE8SKY BLUE;Y=E8C000YELLOW;", "Y6P2Y2P44K28SB80"
5977, "Brittany Hunting French Fancy Tartan", P, "T=60441CBROWN;LT=C8B898LIGHT BROWN;BR=B03000BRICK RED;LB=4898C4LIGHT BLUE;K=101010BLACK;Y=E8C000YELLOW;", "Y6BR22LT16K8LT16K8LT16T54LB8"
6636, "Brittish Lions Corporate Tartan", P, "K=080808;W=E0E0E0WHITE;R=C80000RED;B=3D4367;Y=E8C000YELLOW;G=45983C;", "W6G18R2Y4K2B18K4R2W8R2W4R140"
1334, "Brodie Hunting Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R4B16G16K16Y2K16R4"
1684, "Brodie of that Ilk &amp; the Burn Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R96W8B8K8R24B8R2Y8"
1192, "Brodie Red Clan Tartan", P, "K=101010BLACK;R=C80000RED;Y=E8C000YELLOW;", "K6R30K22Y4K8R6"
1630, "Brodie Silver Clan Tartan", P, "DN=5C5C5CDARK GREY;N=888888GREY;LN=C0C0C0LIGHT GRAY;R=C80000RED;Y=E8C000YELLOW;", "R6LN40N40DN40Y4DN40R6"
48, "Brooke Irish Family Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B2A2B2K16G20K16R2W2Y2"
10652, "Brooks Brothers Signature Corporate Tartan", P, "MB=00506BMIDNIGHT BLUE;DY=FFD014GOLD;DG=006B1BDARK GREEN;DR=B30000DARK RED;", "MB10DY2DG14DR2MB90DR10DY6MB8DY6"
2233, "Brough Family Tartan", P, "G=006818GREEN;CW=FCFCFCWILSON WHITE;XR=C80000BASIC RED;DB=202060DARK BLUE;CW=FCFCFCCLEAR;DG=003820DARK GREEN;DR=880000DARK RED;", "G22DR6G18NB28W4NB28DR40"
432, "Brown Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B24R4B8R4B8K72R32G8"
1145, "Brown Castlehaven Artifact Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K56R90B4W4K13Y3K3W3K3G18R14K3R7W3"
1739, "Brown Watch Trade Tartan", P, "K=101010BLACK;T=604000BROWN;G=005818GREEN;", "T44K4T4K4T4K32G32K4G32K32T32K4T4"
1848, "Bruce (VS) Clan Tartan", R, "G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R32G8R8G24R4G24R8G8R32Y4R32G8R8G24R4G24R8G8R32W4"
1778, "Bruce County District Tartan", P, "B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "W2B2R14G4R4G12R2G12R4G4R16Y2"
1816, "Bruce Hunting Clan Tartan", P, "K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "W6K2G38R8G6R22G10R22G6R8G38K2Y6"
1483, "Bruce of Kinnaird Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;LR=D05054ROSE;W=E0E0E0WHITE;Y=E8C000YELLOW;", "R48G44K4W12K4Y4K30A12LR12W4"
876, "Bruce Old Clan Tartan", P, "G=006818GREEN;P=780078PURPLE;R=C80000RED;", "G30R4G4R40P4R4P15R4P4R4G48R4P4R45"
10502, "Bryan Wedding Commemorative Tartan", P, "K=101010BLACK;AB=486C9CAZURE;W=E8E8E8PEROX;DY=DCBC1CLEMON;T=58442CBROWN;", "K4W4K20AB20DY10T60"
1537, "Bryce Family Tartan", P, "G=006818GREEN;R=C80000RED;Y=E8C000YELLOW;", "R4G28R36Y4"
1505, "Buccleuch Family Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "R14G51R5B41R5K9R107"
6009, "Buccleuch Weavers Tartan", P, "OG=4C5428OLIVE GREEN;W=E0E0E0WHITE;LT=A08858LIGHT BROWN;K=101010BLACK;", "LT30K2LT4K2LT4K20OG28W4"
647, "Buccleuch Check Regimental Tartan", P, "K=101010BLACK;B=2C2C80BLUE;W=E0E0E0WHITE;", "B12W12K12W12K12W12K12W12"
1991, "Buchan Cumming MacIntyre District Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;", "B4K12R4G54R4K4R4G54R4K12B4R12G12R4K48R4K4B4R4K48R4G12R12"
1947, "Buchanan Clan Tartan", R, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B8G12K2B8K2R16W2R16K2B8K2Y12K2Y12K2B8K2G12"
174, "Buchanan Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "A8G50K4A8K4Y16K6Y16K4A8K4R50W8"
151, "Buchanan (Miller &amp; Lang) Clan Tartan", P, "K=101010BLACK;B=2C2C80BLUE;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "B18G46K6B18K6Y40K6Y40K6B18K6R40W6R40K6B18K6G46B18"
608, "Buchanan Dress Clan Tartan", P, "A=5C8CA8AZURE;K=101010BLACK;T=604000BROWN;N=888888GREY;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "A6T68K4N8K4Y14K4Y14K4N8K4W68R6"
1672, "Buchanan Dress Blue Clan Tartan", P, "B=2C2C80BLUE;R=C80000RED;W=E0E0E0WHITE;", "R6W66B32W10B32W10"
2019, "Buchanan Hunting Clan Tartan", R, "K=101010BLACK;T=604000BROWN;G=006818GREEN;LB=2888C4LIGHT BLUE;Y=E8C000YELLOW;", "LB2T12G12K12G8K12G12T12Y2T12G12T12"
1948, "Buchanan Old Clan Tartan", R, "A=5C8CA8AZURE;K=101010BLACK;G=006818GREEN;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "A12G24K4A12K4R24W4R24K4A12K4Y24K4Y24K4A12K4G24"
1254, "Buchanan Old Dress Clan Tartan", P, "K=101010BLACK;R=C80000RED;W=E0E0E0WHITE;Y=E8C000YELLOW;", "K80W50K20Y16K6Y16K20R50W8"
6088, "Buchanan(Mtd)MacGregor Hastie V. Tartan", R, "K=080808;W=E0E0E0WHITE;Y=E18903;B=0CE1D7;T=034635;P=5C0528;", "B6K2T62B6T62K2B8K2Y14K2Y14K2B8K2P62W6P62K2B8K2Y14K2Y14K2"
10702, "Buckeye Corporate Tartan", P, "N=75786CMORNING GREY;K=120A01BLACK;W=F7F1E8PEROXIDE WHITE;R=DD1212BRIGHT SCARLET;", "N100K16W32R64"
