"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"Weddslist","","Robert Bradford","MacDonald of Sleat","R#c80000; G#004c00; K#000000; ","K/2 R18 G2 R6 G/14","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDonald of Staffa","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; Y#ffc800; ","Y/1 R6 B1 R3 B1 R1 G2 W1 G2 R3 Y1 R3 K2 R1 B1 R4 B1 R1 G3 R3 B1 R1 B1 R1 B1 R1 B1 R/15","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDonell of Glengarry","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","W/1 G4 R1 G2 R3 G12 K12 R1 B12 R4 B/8","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDonell of Glengarry D","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","B/8 R1 B2 R3 B12 R1 K12 G12 R3 G2 R1 G4 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDonell of Keppoch","R#c80000; G#004c00; B#00004c; W#d0d0d0; ","G/2 R2 B1 R24 W1 B6 R3 G12 R4 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDonnald of ye Ylis","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","W/4 G30 K1 G1 K1 G3 K12 B10 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDougall","R#c80000; P#ff4040; G#004c00; B#00004c; W#d0d0d0; ","W/1 R1 P1 R24 B1 R2 G6 R6 G6 P4 R1 P4 B6 R3 G1 R3 G23 R1 P3 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDougall D","R#c80000; G#004c00; B#000064; W#d0d0d0; H#5a3094; ","W/1 B2 R1 G15 R2 G1 R2 B5 H2 R1 H2 G5 R5 G5 R1 B1 R15 H2 R1 W1 R1 H2 R15 B1 R1 G5 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDougall VS","R#c80000; G#004c00; B#00004c; H#5a3094; ","H/4 G8 B6 H8 R6 G2 R2 G2 R24 G1 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacDuff","R#c80000; G#004c00; B#00004c; K#000000; ","R/4 K1 R4 G6 K4 B3 R/8","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacEwan","R#c80000; G#004c00; B#00004c; K#000000; Y#ffc800; ","Y/2 K1 G12 K12 B12 K1 B2 K1 B12 K12 G12 K1 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacFarlane","R#c80000; G#004c00; B#5a3094; K#000000; W#d0d0d0; ","R/42 K1 G12 W2 R3 K1 R3 W2 G2 B12 K4 R3 W4 G/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacFarlane VS","K#000000; W#d0d0d0; ","K/7 W6 K1 W/6","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacFie","R#c80000; G#004c00; Y#ffc800; W#d0d0d0; ","W/1 R12 G2 R1 G16 R1 G2 R12 Y/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacGill","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffff00; ","R/41 G13 K8 W2 Y2 R1 Y2 W2 B6 K2 R3 Y2 W/5","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacGillivray","R#c80000; G#004c00; B#00004c; W#d0d0d0; ","R/4 W1 B1 R32 W2 R2 B12 R2 G16 R4 W1 R4 B/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacGregor","R#c80000; G#004c00; K#000000; W#d0d0d0; ","R/36 G18 R4 G6 K1 W/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacIain","R#c80000; K#000000; Y#ffc800; ","Y/2 K1 R12 K8 R4 K8 R/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacInnes","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffff00; ","Y/2 K12 G2 K2 G2 K2 G16 K3 W3 K3 B12 G6 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacIntyre","R#c80000; G#004c00; B#000064; W#d0d0d0; ","W/1 R2 G2 R4 B16 R2 G1 R4 B1 R2 G16 R4 B2 R2 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacIntyre L","R#c80000; G#004c00; B#000064; W#d0d0d0; ","W/4 G32 B12 R3 B12 G/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacIvor","R#c80000; K#000000; W#d0d0d0; Y#ffc800; ","W/1 R12 K2 R2 K16 R2 K2 R12 Y/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKay","G#004c00; B#000064; K#000000; ","K/3 G14 K14 G2 B14 G/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKay V","R#c80000; B#000064; K#000000; ","R/1 B16 K6 B2 K6 B/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKeane","R#c80000; K#000000; Y#ffc800; ","Y/2 K1 R12 K8 R4 K8 R/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKenzie","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","B/12 K2 B2 K2 B2 K12 G12 K1 W2 K1 G12 K12 B12 K1 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKinlay","R#c80000; G#004c00; B#000064; K#000000; ","B/2 K2 B8 K6 G8 K1 R2 K1 G8 K6 B2 K2 B2 K2 B/6","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKinnon","R#c80000; G#004c00; W#d0d0d0; H#5a3094; B#000064; ","W/2 R4 H2 G8 R16 G2 B4 R2 G16 R6 B2 G2 R3 H/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKinnon Hunting","R#c80000; G#004c00; W#d0d0d0; C#a52a2a; ","W/2 C16 G16 R2 G16 C16 G/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKintosh","R#c80000; G#004c00; B#000064; ","R/24 B6 R3 G12 R4 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKintosh D","R#c80000; G#004c00; B#000064; ","R/22 B5 R2 G11 R3 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacKintosh Hunting","R#c80000; G#004c00; B#000064; Y#ffff00; ","Y/2 G12 B6 R3 G12 R4 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLachlan","R#c80000; G#004c00; B#000064; K#000000; ","R/16 K2 R2 K2 R2 K16 B16 G3 B16 K16 R16 K2 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLachlan VS","K#000000; Y#c8c800; ","Y/6 K2 Y24 K6 Y2 K21 Y2 K/6","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLachlan W","R#c80000; G#004c00; K#000000; W#d0d0d0; Y#ffff00; ","Y/3 W2 K16 G16 Y3 W2 R/24","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLaine of Lochbuie","R#c80000; G#004c00; W#d0d0d0; Y#ffc800; ","R/32 G8 W4 Y/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLaine of Lochbuie Hunting","R#c80000; B#00006b; Y#c8c800; K#000000; ","B/32 R3 B4 K1 Y/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLaren","R#c80000; G#004c00; B#000064; K#000000; Y#ffc800; ","B/24 K8 G8 R2 G8 K1 Y/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLean","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffc800; ","K/1 R2 W1 R12 G8 K1 W1 G1 Y1 K3 W1 B/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLean VS","G#004c00; K#000000; W#d0d0d0; ","K/1 G16 K2 G2 K6 W1 K6 G/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLeod","R#c80000; G#004c00; B#00004c; K#000000; Y#ffff00; ","R/3 K2 G15 K10 B21 K1 Y/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacLeod of Lewis","R#c80000; K#000000; Y#c8c800; ","R/1 Y12 K8 Y1 K/8","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacMillan","R#c80000; Y#c8c800; ","R/1 Y8 R2 Y8 R3 Y2 R12 Y1 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacMillan Ancient","R#c80000; G#004c00; K#000000; Y#c8c800; ","G2 K1 G18 K1 G2 K1 R12 G4 Y6 K1 Y6 K1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacMillan Hunting","R#c80000; G#004c00; B#000064; K#000000; Y#c8c800; ","R/1 G8 R2 G8 K4 Y2 K4 B12 Y1 B/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNab","R#c80000; G#004c00; D#b00000; ","G/8 R1 G1 R1 G1 R6 D8 R1 D8 R6 G7 R1 G/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNab VS","R#c80000; P#ff0000; G#004c00; K#000000; ","K/1 R12 P2 G4 P2 R2 G/6","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNab WI1","R#c80000; P#ff0000; G#004c00; W#d0d0d0; ","P24 G1 W1 G2 R24 G2 W1 G1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNab WI2","R#c80000; G#004c00; B#5a3094; W#d0d0d0; ","W/2 B11 R3 G/15","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNaughton","R#c80000; G#004c00; K#000000; W#d0d0d0; ","K/1 W1 R16 W8 K12 G16 R16 W1 K/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNeil","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffff00; ","Y/1 K3 G15 K14 B16 R2 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNeil of Barra","G#004c00; B#000064; K#000000; W#d0d0d0; Y#c8c800; ","Y/3 K2 G12 K12 B14 W/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNeil of Colonsay","G#004c00; B#000064; K#000000; W#d0d0d0; ","K/2 B6 K6 G6 W1 G6 B/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNicol","R#c80000; G#004c00; K#000000; W#d0d0d0; ","R/6 G1 R6 K4 R1 W1 R1 G8 R6 K1 R6 G/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNicol D","R#c80000; G#004c00; K#000000; W#d0d0d0; ","K/2 R10 G2 R10 K8 W2 K6 R2 G13 R10 G2 R10 K/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacNicol Hunting","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; Y#ffc800; ","B/10 K1 G1 K1 G1 K1 B10 R3 K10 R3 G10 K1 Y1 K1 W1 K1 G/10","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacPherson","R#c80000; G#004c00; K#000000; W#d0d0d0; Y#c8c800; ","R/1 K1 W1 R12 W4 K1 W1 K1 W4 K6 Y1 G8 R12 W2 R/12","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacPherson Dress","R#c80000; K#000000; W#d0d0d0; Y#ffc800; ","W/3 R1 W30 K20 W3 K9 Y/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacPherson Hunting","R#c80000; B#000064; K#000000; W#646464; ","B/1 R1 W8 R1 B1 R1 K8 R1 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacPherson Of Cluny","R#c80000; G#004c00; B#5a3094; Y#ffc800; ","R/3 B1 R1 G21 R3 B18 R35 B1 Y1 R4 G/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacPhie","R#c80000; G#004c00; W#d0d0d0; Y#ffc800; ","W/1 R12 G2 R1 G16 R1 G2 R12 Y/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacQuarrie","R#c80000; G#004c00; ","R/16 G1 R1 G1 R4 G/12","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacQuarrie 1815","R#c80000; G#004c00; B#00004c; ","G/1 R2 G1 R26 G1 R1 B14 R1 G21 R1 G1 R2 G/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacQuarrie LO","R#c80000; G#004c00; B#000064; W#d0d0d0; ","R/2 W1 R16 B12 R4 G16 R/6","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacQuarrie SM","R#c80000; G#004c00; B#000064; W#d0d0d0; ","R/1 W1 R6 B3 R1 G6 R1 G6 R6 B1 R1 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacQueen","R#c80000; K#000000; Y#c8c800; ","Y/1 K12 R6 K2 R6 K/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacRae","R#c80000; G#004c00; B#000064; W#d0d0d0; ","G/4 R1 G4 R4 B1 R1 B1 R1 B1 R4 B1 R1 B1 R1 B1 R4 W1 R1 B4 R1 B4 R1 W1 R4 G1 R1 G1 R4 G4 R1 G/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacTavish","R#c80000; B#00004c; K#000000; W#d0d0d0; ","W/2 R12 B2 W6 K6 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacThomas","R#c80000; G#004c00; B#000060; K#000000; ","G/1 G1 R2 G21 K11 B21 R2 B1 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","MacThomas LC","H#5a3094; G#004c00; B#000064; K#000000; ","G/5 H3 G32 K16 B32 H3 B/5","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Maitland","R#c80000; G#004c00; B#00004c; K#000000; Y#c8c800; ","R/2 Y2 B2 Y2 G8 K4 G3 B9 G/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Malcolm","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; Y#ffc800; ","B1 R1 B6 K6 G6 K1 Y1 K1 W1 K1 G6 K6 B6 R1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Mar District","Y#ffc800; K#000000; R#c80000; G#004c00; ","Y/2 K4 G32 K4 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Matheson","R#c80000; G#004c00; B#00004c; ","G/8 R4 G1 R1 G1 R24 B8 G4 R1 G1 R1 G4 R8 G1 R1 G1 R1 B8 G8 R2 G/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Matheson N","R#c80000; G#004c00; B#000064; W#d0d0d0; ","R/2 G2 R12 B10 W3 G10 R2 G2 R2 G10 R12 G2 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Maxwell","R#c80000; G#004c00; K#000000; ","R/3 G1 R28 K6 R4 G16 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Melville","W#d0d0d0; K#000000; G#004c00; B#5a3094; ","K/5 W2 G18 K17 B16 K/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Menzies","R#c80000; G#004c00; W#d0d0d0; ","R/5 W3 G5 R/5","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Menzies Dress","R#c80000; W#d0d0d0; ","R/36 W4 R3 W4 R6 W2 R1 W/12","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Menzies Hunting","R#c80000; G#004c00; ","G/48 R4 G2 R4 G6 R2 G3 R/9","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Menzies VS","R#c80000; P#ff0000; W#d0d0d0; ","W/4 R1 W2 R3 W24 P6 R2 P1 R1 P1 R20 W/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Merchiston Castle School","R#c80000; B#00004c; K#000000; W#d0d0d0; ","R5 B36 K12 W5 K5 W18 R5 W8 K8 W8 K9","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Mitchell","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","K/2 G12 K12 R1 B12 W/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Montgomery","R#c80000; G#004c00; B#5a3094; K#000000; ","K/4 G5 K4 B28 K4 R5 K/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Montrose","R#c80000; G#004c00; K#000000; W#d0d0d0; ","W/2 K2 R14 W7 K8 G15 R14 K2 W/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Morrison","R#c80000; G#004c00; B#000064; K#000000; ","K/3 G14 K14 G2 B14 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Morrison LC","R#c80000; G#004c00; K#000000; W#d0d0d0; ","G/5 R32 K5 R7 K5 R17 G15 W4 G/9","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Mowat","G#004c00; B#00004c; K#000000; Y#ffc800; ","B/18 K1 B2 K18 Y2 G16 K/16","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Munro","R#c80000; G#004c00; B#000064; Y#ffc800; ","G/2 R2 G2 R16 B1 Y1 R3 B6 R3 Y1 B1 R3 G16 R3 B1 Y1 R/24","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Munro VS","R#c80000; K#000000; W#d0d0d0; ","W/3 R32 K18 R4 K/18","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Murray","K#000000; B#00004c; G#004c00; R#c80000; ","B/6 K1 B1 K1 B1 K6 G6 R2 G6 K6 B6 K1 B/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Murray of Atholl","R#c80000; G#004c00; B#000064; K#000000; ","B/12 K2 B2 K2 B2 K12 G12 R3 G12 K12 B12 K1 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Murray of Tullibardine","R#c80000; G#004c00; B#00004c; ","B/2 R1 B1 R2 B4 R2 B1 R1 B2 R1 B1 R24 B12 R2 G2 R8 G12 R4 B2 R2 B/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Napier","B#000064; K#000000; W#d0d0d0; ","W1 B12 K4 W2 K2 W4 K2 W2 K2 W2 K2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ogilvy","R#c80000; K#000000; W#d0d0d0; Y#c8c800; G#909090; B#000064; ","G/2 W5 Y2 B2 R6 W2 R6 W2 R6 K2 Y5 W10 R3 W/10","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ogilvy D","R#c80000; G#909090; K#000000; W#d0d0d0; Y#c8c800; ","G/1 W4 Y1 K1 R6 W1 R4 W1 R6 K1 Y1 W4 R1 W/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ogilvy Hunting","R#c80000; G#004c00; B#00004c; K#000000; Y#ffc800; ","R/4 G3 K1 G3 K1 G16 K8 Y2 B/24","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ogilvy VS","R#c80000; G#004c00; B#00004c; K#000000; Y#ffc800; ","R/3 G2 K1 G24 K16 B2 Y1 B/28","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Oliphant","G#004c00; B#00004c; K#000000; W#d0d0d0; ","G/2 W1 G32 B24 K4 B/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Priest","K#000000; W#d0d0d0; ","W/2 K8 W8 K16 W2 K16 W16 K/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Prince Charles Cloak","R#c80000; G#004c00; B#00004c; W#d0d0d0; Y#c8c800; D#b0b0b0; ","R/48 B3 Y1 G14 R8 B3 W4 D/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ramsay","R#c80000; B#00004c; K#000000; W#d0d0d0; ","R/3 B1 R30 K28 W2 K/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Rattray","R#c80000; G#004c00; B#000064; K#000000; W#d0d0d0; ","G/71 K4 R4 B9 R4 B4 R36 B4 W/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Rob Roy","R#c80000; K#000000; ","K4 R4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Robertson","R#c80000; G#004c00; B#000064; ","R/1 G1 R9 B1 R1 G9 R1 B9 R1 G1 R9 G1 R/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Robertson D","R#c80000; G#004c00; B#00004c; ","R/3 G1 R15 B2 R2 G15 R2 B15 R2 B2 R15 G1 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Robertson of Kindeace","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","W/3 K1 B12 K12 G16 K1 R3 K1 G16 K12 B2 K2 B2 K2 B/12","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Rose","W#d0d0d0; B#000064; R#c80000; G#004c00; ","G/2 R28 B6 R5 B2 R2 B2 R11 W/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Rose Hunting","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","G/4 W1 G10 K10 B10 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Rose VS","R#b00000; P#ff0000; B#000080; K#000000; W#d0d0d0; ","K/4 R32 B9 P6 B2 P3 B2 P12 W/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ross","R#c80000; G#004c00; B#00004c; ","G/8 R1 G8 R8 G1 R2 G1 R8 B8 R1 B8 R8 B1 R1 B2 R1 B1 R8 B1 R1 B2 R1 B1 R8 G8 R1 G/8","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ross Hunting","R#c80000; G#004c00; X#9aff9a; K#000000; ","R/1 G2 R1 G12 K2 G2 K2 G3 X1 G1 X1 G2 X4 G/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Royal Canadian Air Force","P#8b1c62; B#000064; K#000000; W#d0d0d0; ","P/4 W6 K1 P2 K1 W14 K3 W3 K2 P2 K2 P2 B4 P2 B6 P2 B6 P/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Ruthven","R#c80000; G#004c00; B#00004c; W#d0d0d0; ","R/2 B1 R30 B18 G15 W/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Scott","R#c80000; G#004c00; K#000000; W#d0d0d0; ","G/4 R3 K1 R28 G14 R4 G4 W3 G4 R/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Scrymgeour","R#c80000; B#00004c; K#000000; Y#ffc800; ","Y/46 K3 R6 B8 Y6 K3 R/46","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Seton","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","R/2 G1 R32 K4 R2 B4 R4 G12 W1 G/6","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Shaw","R#c80000; G#004c00; B#5a3094; K#000000; W#d0d0d0; ","W/5 K1 R30 B15 R8 G30 R8 B/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Sinclair","K#000000; W#d0d0d0; G#004c00; R#c80000; ","R/30 G12 K5 W8 R/30","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Sinclair Dress","R#c80000; G#004c00; K#000000; W#d0d0d0; ","R/28 G16 K4 W7 R/28","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Sinclair Hunting","R#c80000; G#004c00; B#00004c; K#000000; W#d0d0d0; ","G/2 R1 G30 K16 W1 B16 R/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Skene","R#c80000; G#004c00; B#00004c; ","B/1 R3 G9 R3 B1 R3 B/9","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Skene D","R#c80000; G#004c00; B#00004c; ","G/2 R6 G18 R6 G2 R6 B/9","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Skene N","R#c80000; G#004c00; B#000064; K#000000; Y#ffc800; ","K/4 R3 G24 K4 Y3 K4 G24 K4 R3 K4 B24 K/4","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart Dress","R#c80000; G#004c00; B#000060; W#d0d0d0; K#000000; Y#ffc800; ","W/36 B5 K5 Y1 K1 W1 K1 G8 R4 K1 R2 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart Hunting","R#c80000; G#004c00; B#00004c; K#000000; Y#ffc800; ","G/2 B8 K1 B1 K1 B1 K2 G11 R2 G11 K3 G2 K6 G2 K6 G2 K3 G11 Y2 G11 K2 B1 K1 B1 K1 B8 G/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart Hunting D","R#c80000; G#004c00; B#00004c; K#000000; Y#c8c800; ","G/2 B3 K1 B1 K1 B1 K4 G12 R2 G12 K3 G2 K6 G2 K6 G2 K3 G12 Y2 G12 K4 B1 K1 B1 K1 B3 G/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart Hunting Early","R#c80000; G#004c00; B#00004c; K#000000; Y#c8c800; ","G/2 B4 K1 B1 K3 G12 R2 G12 K3 G2 K6 G2 K6 G2 K3 G12 Y2 G12 K4 B1 K1 B3 G/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart Old","R#c80000; G#004c00; B#000064; K#000000; ","G/12 K1 B2 K1 G12 R2 K12 R1 K12 R2 B12 K1 G2 K1 G2 K1 B/12","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart Royal","K#000000; W#d0d0d0; R#c80000; B#000064; G#004c00; Y#ffc800; ","R/36 B4 K6 Y1 K1 W1 K1 G8 R4 K1 R2 W/1","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart of Appin","R#c80000; G#004c00; B#000064; W#d0d0d0; ","G/2 R2 W1 B2 R24 G2 R2 B8 R2 G2 R4 G24 R2 W1 B2 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stewart of Atholl","R#c80000; G#004c00; K#000000; ","R/6 K1 R20 K8 G3 K1 G2 K1 G/22","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Stuart of Bute","R#c80000; G#004c00; K#000000; W#d0d0d0; ","W/2 R24 K6 G1 K1 G2 K1 G6 R/12","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Sutherland","W#d0d0d0; K#000000; B#000064; G#004c00; R#c80000; ","G/6 W2 G24 K12 B3 K2 B2 K2 B12 R1 B1 R/3","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Urquhart","W#d0d0d0; K#000000; B#00004c; G#004c00; R#c80000; ","R/1 G2 K1 G24 K12 B4 K1 B2 K1 B12 W1 B/2","","","","2016/10/31 08:48:45"
"Weddslist","","Robert Bradford","Urquhart D","R#c80000; K#000000; B#00004c; G#004c00; ","K/2 G9 K6 B1 K1 B1 K1 B6 R/3","","","","2016/10/31 08:48:45"
