"Source","Source ID","Category","Name","Palette","Threadcount","Overview","Comment","Copyright","Update date"
"House of Tartan","126","Family","Oliver Hunting Family Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; Y#e8c000 YELLOW; ","B/80 G6 B4 G24 K4 G4 Y4 G4 K/6","Tartan Number: 126. Earliest known date: 1973","Designed for the Oliver Society in 1973 and based on a cottage weavers formula named 'Tweedside', dating from around 1820. The Tweedside District sett also appeared in one of the notebooks belonging to Wilson's of Bannockburn.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:43"
"House of Tartan","127","Clan","Home or Hume Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; ","B/6 G4 B48 K16 R2 K4 R2 K/56","Tartan Number: 127. Earliest known date: 1842","D.W.Stewart says, ""The tartan of the ancient and notable family of Home, though differing in colour, has the same scheme as the Grey Douglas. Both first appear in the Vestiarium Scoticum."" Border 'Clans' are mentioned in an Act of the Scottish Parliament in 1587, but no evidence of a Clan tartan exists before the earliest date given here.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:43"
"House of Tartan","129","District","Manx Centenary District Tartan","B#2c2c80 BLUE; G#006818 GREEN; N#888888 GREY; ","B/44 G6 B6 G6 B6 G18 N56 G6 N/12","Tartan Number: 129. Earliest known date: pre 1992","Sample presented by Dr. D.G. Teall","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:43"
"House of Tartan","130","Corporate","Highland Spring Corporate Tartan","G#006818 GREEN; P#780078 PURPLE; R#c80000 RED; ","P/10 G4 P38 R/10","Tartan Number: 130. Earliest known date: 1987","Highland Spring manufacture bottled drinking water at Blackford in Perthshire, Scotland.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","136","International","Universal Ancient International Tartan","A#5c8ca8 AZURE; T#604000 BROWN; G#006818 GREEN; LG#289c18 LIGHT GREEN; ","A/24 G4 A4 G4 A4 T16 LG16 T/2","Tartan Number: 136. Earliest known date: Canada","This design is different in warp and weft. The display gives the general appearance only. Produced to celebrate American tourism is Scotland. The colours are taken from the flags of the two nations and the Atlantic Ocean that separates them.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","139","Clan","Hamilton Hunting Clan Tartan","B#2c2c80 BLUE; G#006818 GREEN; W#e0e0e0 WHITE; ","B/40 G16 B40 G64 W/8","Tartan Number: 139. Earliest known date: pre 2003","Sample presented to the Scottish Tartans Society by Wiebe Stodel.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","140","District","Roxburgh Red District Tartan","B#2c2c80 BLUE; DG#003820 DARK GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","B/6 DG52 B6 R6 B40 R6 B6 R52 DG10 W/6","Tartan Number: 140. Earliest known date: 1875","Roxburgh is in the heart of the Borders region of Scotland. The pattern was taken from a silk in Patterson's sample book (c.1875) now stored in the Scottish Tartan Society's archives. The tartan may have been in production before 1850, and is now woven commercially for the first time in perhaps a century and a half.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","141","Clan","MacConnell Clan Tartan","A#5c8ca8 AZURE; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","B/44 G12 B10 A4 G44 R12 G10 R8 G18 W/6","Tartan Number: 141. Earliest known date: 1989","Based on MacDonald Hunting without the black. For use by the McConnells in addition to the MacDonald. Sample in STA Johnston Collection states 'from Margaret McConnel of Highland Heritage (USA).","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","144","District","Manitoba District Tartan","A#5c8ca8 AZURE; DG#003820 DARK GREEN; G#006818 GREEN; DR#901c38 MARROON; Y#e8c000 YELLOW; ","A/8 G4 A4 G48 DG8 G4 DR24 Y/8","Tartan Number: 144. Earliest known date: 1962","The official recording of the sett shows the letter G for the dark green stripe. In heraldic terms this means 'Gules' - red. The designer, Hugh Kirkwood Rankine, clearly intended dark green and this is reproduced here.It was given Royal Assent in 1962.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","145","District","Manitoba District Tartan","A#5c8ca8 AZURE; DG#003820 DARK GREEN; LG#289c18 LIGHT GREEN; R#c80000 RED; Y#e8c000 YELLOW; ","A/6 LG2 A2 LG41 DG6 LG2 R21 Y/622","Tartan Number: 145. Earliest known date: 1962","A slight modification of the original sett.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","146","District","Manitoba District Tartan","A#5c8ca8 AZURE; SCR#a00048 CRIMSON; G#006818 GREEN; R#c80000 RED; Y#e8c000 YELLOW; ","A/4 G2 A2 G24 R4 G2 SCR12 Y/4","Tartan Number: 146. Earliest known date: 1962","The tartan as it would appear with red in place of green, the 'G' of green having been interpreted as 'Gules'. The designer, Hugh Kirkwood Rankine, clearly intended a green stripe. This version can be found in the shops.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","147","Canadian","Haliburton Canadian Tartan","A#5c8ca8 AZURE; DT#441800 DARK BROWN; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","A/12 G4 A4 G20 R8 DT16 A12 G8 W4 A4 Y4 G4 DT8 R8 Y/4","Tartan Number: 147. Earliest known date: 1978","From Miss Sinclair. Registration number is possibly a Canadian Patent Office number.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:44"
"House of Tartan","148","Canadian","Valley of the Green (The ) Canadian Tartan","A#5c8ca8 AZURE; DG#003820 DARK GREEN; G#006818 GREEN; LG#289c18 LIGHT GREEN; ","A/4 LG6 G16 A16 G16 DG52 A/8","Tartan Number: 148. Earliest known date: 1968","Specimen from Miss K Sinclair 1968","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","150","Corporate","Salvation Army Hunting Corporate Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; Y#e8c000 YELLOW; ","B/20 G32 K4 Y8 K4 G32 B/160","Tartan Number: 150. Earliest known date: 1983","Designed to be ready for the Perth Citadel Corps Centenary. The hunting version replaces red with green.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","151","Clan","Buchanan (Miller & Lang) Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","B/18 G46 K6 B18 K6 Y40 K6 Y40 K6 B18 K6 R40 W6 R40 K6 B18 K6 G46 B/18","Tartan Number: 151. Earliest known date: 1930","Millar and Lang's Scottish Tartans","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","153","Canada","Roderick Dhu Canada Tartan","A#5c8ca8 AZURE; K#101010 BLACK; B#1c2c90 BLUE; G#006818 GREEN; R#c80000 RED; Y#e8c000 YELLOW; DB#202060 DARK BLUE; ","A/4 G6 K2 Y4 G64 K64 R4 K2 B/8","Tartan Number: 153. Earliest known date: 1967","Roderick Dhu is linked to the MacNeil Clan. There is also a whisky of the same name.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","154","Commemorative","Wellington or Waterloo Commemorative Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; R#c80000 RED; ","A/6 G12 K12 A8 R2 A/2","Tartan Number: 154. Earliest known date: pre 2003","Name derived from Wilson letters 1821 and 1824","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","158","Clan","MacWhirter Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","A/4 G32 K4 A8 K4 Y8 K4 A8 K4 R32 W4 A/4","Tartan Number: 158. Earliest known date: 1850","This plate is taken from the manuscript of William and Andrew Smith's 'Authenticated Tartans of the Clans and Families of Scotland'. The Smith's sources included the findings of George Hunter, an Army clothier, who toured the Highlands in search of old tartans prior to 1822.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","160","Clan","Stewart of Achnacone Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; ","B/16 G4 K4 G4 B14 R4 K12 R2 K12 R4 G16 K12 G/14","Tartan Number: 160. Earliest known date: c.1815","'As made for Achnacone by P.J. Haggart, Aberfeldy...'","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","161","Clan","Gayre Dress Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; ","A/28 G8 K8 W8 G24 A8 G24 W8 K8 R12 G8 W8 G6 A8 K/8","Tartan Number: 161. Earliest known date: pre 2003","Five versions of Gayre tartan are recorded. Hunting, Dress, Bodyguard, Arisaidh and the version recorded by Lord Lyon, the Clan sett. This can be found in the Public Register of All Arms and Bearings in Scotland. (1992)","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:45"
"House of Tartan","162","District","Mull or Glenlyon District Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; ","A/4 G8 K/10","Tartan Number: 162. Earliest known date: 1819","This sett appears in the pattern books of the 18th century weaving firm, William Wilson and Sons, where it is recorded as pattern No. 53 or Glen Lyon.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","163","District","Tweedside Hunting District Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; W#e0e0e0 WHITE; ","B/42 G10 K10 G30 W6 G10 W6 G10 K/6","Tartan Number: 163. Earliest known date: 20th Century","A variation of Wilson's design. There is no record of this sett in any of the old collections which points to dating it in this century. It is the most popular of Tweedside district tartans.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","165","Clan","Gayre Hunting Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; N#888888 GREY; R#c80000 RED; ","B/32 G8 K8 N44 B10 N44 K6 R10 G8 N8 G8 R8 K/8","Tartan Number: 165. Earliest known date: 1963","Five versions of Gayre tartan are recorded. Hunting, Dress, Bodyguard, Arisaidh and the version recorded by Lord Lyon, the Clan sett. This can be found in the Public Register of All Arms and Bearings in Scotland. (1992)","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","166","Clan","Penman Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; N#888888 GREY; R#c80000 RED; Y#e8c000 YELLOW; ","B/10 G10 K2 R6 K2 N72 B12 G12 Y2 B4 Y2 G12 B12 N/22","Tartan Number: 166. Earliest known date: 1984","From design by the late William Penman.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","167","Family","Penman Family Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; N#888888 GREY; R#c80000 RED; Y#e8c000 YELLOW; ","B/10 G10 K2 R6 K2 N22 B12 G12 Y2 B4 Y2 G12 B12 N/22","Tartan Number: 167. Earliest known date: pre 1992","The late William Penman supplied members of the Penman family with this tartan for many years.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","168","Family","Clerke of Ulva Family Tartan","A#5c8ca8 AZURE; K#101010 BLACK; B#2c2c80 BLUE; SCR#a00048 CRIMSON; G#006818 GREEN; ","A/6 G6 K8 G28 K8 G6 K28 B36 SCR2 B8 SCR/4","Tartan Number: 168. Earliest known date: Unknown","Said to have been copied from an old kilt.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","169","Clan","MacCaughan or MacEachain Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; LP#b468ac MAUVE; R#c80000 RED; ","LP/8 G24 K8 B24 K4 R/8","Tartan Number: 169. Earliest known date: 1972","Nothing","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","170","Family","Herd Family Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; W#e0e0e0 WHITE; ","B/4 G24 K26 W2 B26 W/4","Tartan Number: 170. Earliest known date: 1978","Woven for the wedding of William Hurd to Heather Petit. From JCT: STS monitoring committee recorded 1978. In march 2005. STS Record has the application being made by Councillor R J Herd, C.Eng, M.I.C.E., A.M.B.I.M. who had been granted arms by Lord Lyon.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:46"
"House of Tartan","174","Clan","Buchanan Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","A/8 G50 K4 A8 K4 Y16 K6 Y16 K4 A8 K4 R50 W/8","Tartan Number: 174. Earliest known date: pre 2003","Colours similar to Logan's (171) but thread count is proportionately larger. Also known as Baxter.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","175","Clan","Baxter Clan Tartan","A#5c8ca8 AZURE; K#101010 BLACK; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","A/2 G32 K2 A4 K2 Y86 K2 A4 K2 R32 W/4","Tartan Number: 175. Earliest known date: 1856","A discription of this sett is given in The Baronage of Angus and Mearns (1856).","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","176","Clan","Gayre Arisaidh Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","B/40 G10 K10 W44 B10 W44 K4 Y4 K4 R12 G8 W8 G6 R8 K4 Y/4","Tartan Number: 176. Earliest known date: pre 2003","Sindex notes that this sett is taken from an arisaidh. Although generally regarded as the usual modern form, it differs from the count registered with Lord Lyon. The Chief of the Gayres has declared that the Duthus of the clan is at Minard Castle, Loch Fyne, since oil related developments made the location at Tain unsuitable. Minard Castle contains a small museum of family history.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","177","Corporate","Scottish Netball Association Corporate Tartan","SCR#a00048 CRIMSON; G#006818 GREEN; P#780078 PURPLE; ","P/6 G28 SCR4 P20 G4 SCR28 P/6","Tartan Number: 177. Earliest known date: 1986","Designed for the World Netball Championship held in 1987.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","182","Family","Agnew Family Tartan","B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; ","B/53 G42 R/14","Tartan Number: 182. Earliest known date: 1978","Nothing","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","185","District","Manx National District Tartan","DB#202060 DARK BLUE; DY#e8c000 GOLD; G#006818 GREEN; LB#2888c4 LIGHT BLUE; P#780078 PURPLE; R#c80000 RED; W#e0e0e0 WHITE; ","P/4 G12 R2 DY2 DB6 LB20 W/2","Tartan Number: 185. Earliest known date: pre 2003","These are the specifications supplied by the designer.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","186","District","Manx National District Tartan","DB#202060 DARK BLUE; DY#e8c000 GOLD; G#006818 GREEN; LB#6490bc LIGHT BLUE; P#780078 PURPLE; R#c80000 RED; W#e0e0e0 WHITE; ","P/8 G32 R4 DY4 DB24 LB60 W/4","Tartan Number: 186. Earliest known date: pre 2003","","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","190","Corporate","Gordonstoun Corporate Tartan","A#5c8ca8 AZURE; B#2c2c80 BLUE; SCR#a00048 CRIMSON; DG#003820 DARK GREEN; LG#289c18 LIGHT GREEN; Y#e8c000 YELLOW; ","A/4 DG4 SCR4 DG30 SCR4 LG16 SCR16 A4 B16 SCR4 LG30 Y/6","Tartan Number: 190. Earliest known date: 1966","The specimen in the cloth archive of the Scottish Tartans Society was supplied by Bullard in 1969. The original sindex card says it was supplied by Gordon Stewart in 1966.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","193","Corporate","Glenlivet Corporate Tartan","B#2c2c80 BLUE; T#604000 BROWN; G#006818 GREEN; R#c80000 RED; ","B/6 G12 T35 G13 B6 G75 R6 G/18","Tartan Number: 193. Earliest known date: 1989","Designed for Glenlivet Distilleries Ltd, Strathspey.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:47"
"House of Tartan","196","Clan","MacNeil of Colonsay Clan Tartan","K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; W#e0e0e0 WHITE; ","B/16 G24 W4 G24 K24 B24 K/8","Tartan Number: 196. Earliest known date: 1906","This sett is the usual modern form that appeared in Johnston's publication of 1906. MacNeil tartans had been produced by Wilson's of Bannockburn since the earliest pattern book of 1819 and various changes were made to the sett. The present form of the tartan appears to be developed from Wilson's early samples. It is substantially different from the certified version in the Highland Society of London collection.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:48"
"House of Tartan","198","Family","Hogarth of Firhill Family Tartan","A#5c8ca8 AZURE; K#101010 BLACK; B#2c2c80 BLUE; G#006818 GREEN; Y#e8c000 YELLOW; ","A/8 G28 Y4 K28 B28 K4 B/6","Tartan Number: 198. Earliest known date: pre 2003","The Lyon Court Books record Bu1, Bk1, Bu6, Bk6, Y1, Gr6, Az2 as the thread count. These figures may be proportionally increased at the weavers discretion.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:48"
"House of Tartan","201","Saffron","Special Saffron Tartan","DG#003820 DARK GREEN; LB#2888c4 LIGHT BLUE; Y#e8c000 YELLOW; ","LB/10 DG86 Y43 DG/21","Tartan Number: 201. Earliest known date: pre 2003","Y = Saffron","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:48"
"House of Tartan","203","District","Canadian Caledonian District Tartan","B#2c2c80 BLUE; G#006818 GREEN; R#c80000 RED; W#e0e0e0 WHITE; Y#e8c000 YELLOW; ","B/6 G32 Y2 R2 W2 R12 G6 R2 G6 W/2","Tartan Number: 203. Earliest known date: 1939","MacKinlay strip. Designers Hastie-Cochrane and George MacBeth of Vancouver.","Copyright © Blair Urquhart, Comrie, 2015","2016/10/31 08:43:48"
